"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"WSM","XA:2188","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",59.488,
"WSM","XA:2188","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",21.572,
"X01","XA:8405","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",2818476.022,
"X01","XA:8405","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",1029403.81,
"X02","XA:8402","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",163668.37,
"X02","XA:8402","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",110743.583,
"X03","XA:8403","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",857646.864,
"X03","XA:8403","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",435981.602,
"X04","XA:8401","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",1202770.64,
"X04","XA:8401","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",451760.108,
"X05","XA:8404","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",594390.147,
"X05","XA:8404","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",30918.516,
"X06","XA:8372","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",344472.625,
"X06","XA:8372","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",190028.705,
"X07","XA:8406","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",134329.316,
"X07","XA:8406","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",97190.005,
"X08","XA:8407","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",181812.723,
"X08","XA:8407","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",87474.7,
"X09","XA:8408","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",28330.586,
"X09","XA:8408","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",5364,
"X10","XA:8373","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",51575.368,
"X10","XA:8373","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",16909.344,
"X11","XA:8409","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",34289.63,
"X11","XA:8409","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",11596.793,
"X12","XA:8410","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",10163.549,
"X12","XA:8410","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",1866.95,
"X13","XA:8374","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",292897.257,
"X13","XA:8374","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",173119.361,
"X14","XA:8411","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",127207.127,
"X14","XA:8411","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",93744.405,
"X15","XA:8412","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",147523.093,
"X15","XA:8412","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",75877.906,
"X16","XA:8413","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",18167.037,
"X16","XA:8413","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",3497.05,
"X17","XA:8392","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",43716.444,
"X17","XA:8392","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",28025.692,
"X18","XA:8375","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",118701.785,
"X18","XA:8375","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",85503.4,
"X19","XA:8376","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",17946.492,
"X19","XA:8376","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",3454.715,
"X20","XA:8387","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",112532.536,
"X20","XA:8387","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",56135.554,
"X21","XA:8377","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",391638.047,
"X21","XA:8377","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",45364.657,
"X23","XA:8415","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",11631.683,
"X23","XA:8415","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",4507.128,
"X24","XA:8416","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",206487.8,
"X24","XA:8416","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",36782.565,
"X25","XA:8417","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",173518.564,
"X25","XA:8417","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",4074.964,
"X26","XA:8378","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",229592.867,
"X26","XA:8378","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",42550.28,
"X28","XA:8419","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",11631.683,
"X28","XA:8419","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",4507.128,
"X29","XA:8420","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",206487.8,
"X29","XA:8420","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",36782.565,
"X30","XA:8421","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",11473.384,
"X30","XA:8421","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",1260.587,
"X31","XA:8379","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",14597.913,
"X31","XA:8379","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",3229.829,
"X32","XA:8380","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",56296.132,
"X32","XA:8380","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",10486.919,
"X33","XA:8381","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",158698.823,
"X33","XA:8381","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",28833.532,
"X34","XA:8382","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",162045.179,
"X34","XA:8382","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",2814.377,
"X35","XA:8422","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",162045.179,
"X35","XA:8422","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",2814.377,
"X36","XA:8384","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",30825.942,
"X36","XA:8384","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",4179.415,
"X37","XA:8423","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",3151.031,
"X37","XA:8423","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",209.015,
"X39","XA:8425","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",12094.622,
"X39","XA:8425","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",717.194,
"X40","XA:8385","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",1673582.762,
"X40","XA:8385","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",746492.741,
"X41","XA:8426","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",19990.401,
"X41","XA:8426","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",11147.088,
"X42","XA:8427","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",646741.449,
"X42","XA:8427","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",339774.719,
"X43","XA:8428","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",891587.496,
"X43","XA:8428","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",389830.97,
"X44","XA:8429","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",115263.417,
"X44","XA:8429","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",5739.963,
"X45","XA:8386","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",840197.378,
"X45","XA:8386","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",337824.76,
"X47","XA:8431","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",724838.49,
"X47","XA:8431","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",324701.524,
"X48","XA:8432","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",100593.546,
"X48","XA:8432","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",5200.195,
"X49","XA:8388","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",268989.403,
"X49","XA:8388","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",115527.834,
"X51","XA:8434","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",109217.875,
"X51","XA:8434","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",54367.11,
"X52","XA:8435","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",145101.657,
"X52","XA:8435","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",60620.956,
"X53","XA:8436","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",14669.871,
"X53","XA:8436","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",539.768,
"X54","XA:8389","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",253529.241,
"X54","XA:8389","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",114057.219,
"X55","XA:8390","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",15460.162,
"X55","XA:8390","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",1470.615,
"X56","XA:8391","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",564395.982,
"X56","XA:8391","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",293140.147,
"X58","XA:8438","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",537523.573,
"X58","XA:8438","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",285407.61,
"X59","XA:8439","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",21647.349,
"X59","XA:8439","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",4508.491,
"X60","XA:8393","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",377956.646,
"X60","XA:8393","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",43338.292,
"X61","XA:8440","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",14309.978,
"X61","XA:8440","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",4016.039,
"X62","XA:8441","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",70133.124,
"X62","XA:8441","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",18935.857,
"X63","XA:8442","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",293513.545,
"X63","XA:8442","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",20386.396,
"X64","XA:8394","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",189766.541,
"X64","XA:8394","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",8808.143,
"X65","XA:8443","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",5741.1,
"X65","XA:8443","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",1508.427,
"X66","XA:8444","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",184025.441,
"X66","XA:8444","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",7299.716,
"X67","XA:8395","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",46349.023,
"X67","XA:8395","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",1274.835,
"X68","XA:8396","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",60048.166,
"X68","XA:8396","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",4972.101,
"X69","XA:8383","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",83369.352,
"X69","XA:8383","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",2561.208,
"X70","XA:8397","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",133640.72,
"X70","XA:8397","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",18853.894,
"X72","XA:8446","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",27308.437,
"X72","XA:8446","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",5844.23,
"X73","XA:8447","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",106332.282,
"X73","XA:8447","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",13009.664,
"X74","XA:8398","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",23606.212,
"X74","XA:8398","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",7064.639,
"X75","XA:8448","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",14309.978,
"X75","XA:8448","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",4016.039,
"X76","XA:8449","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",37083.587,
"X76","XA:8449","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",11583.2,
"X77","XA:8450","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",3155.821,
"X77","XA:8450","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",77.015,
"X78","XA:8399","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",54549.386,
"X78","XA:8399","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",15676.255,
"X79","XA:8400","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",30943.173,
"X79","XA:8400","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",8611.616,
"X82","XA:12988","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",214865.989,
"X82","XA:12988","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",13057.287,
"X83","XA:12989","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",2294853.513,
"X83","XA:12989","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",843034.629,
"X84","XA:12987","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",253159.509,
"X84","XA:12987","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",113854.742,
"X85","XA:12990","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",1311545.784,
"X85","XA:12990","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",578215.885,
"X87","XA:13329","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",1505311.048,
"X87","XA:13329","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",449962.396,
"X88","XA:14065","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",340148.274,
"X88","XA:14065","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",8726.302,
"X89","XA:14066","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",103824.598,
"X89","XA:14066","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",25543.235,
"X90","XA:15672","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",84740.779,
"X90","XA:15672","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",21953.08,
"X91","XA:15716","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",5734.16,
"X91","XA:15716","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",1869.977,
"X92","XA:15724","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",185784.747,
"X92","XA:15724","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",12657.12,
"X94","XA:15736","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",9348.654,
"X94","XA:15736","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",2406.49,
"X97","XA:16111","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",1353782.513,
"X97","XA:16111","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",447847.385,
"X98","XA:16212","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",1674147.772,
"X98","XA:16212","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",473768.071,
"X99","XA:16213","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",437163.468,
"X99","XA:16213","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",204629.753,
"XA1","XA:16214","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",478925.786,
"XA1","XA:16214","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",127476.218,
"YEM","XA:2190","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",4479.327,
"YEM","XA:2190","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",1335.031,
"ZAF","XA:2192","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",15902.258,
"ZAF","XA:2192","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",2831.719,
"ZMB","XA:2007","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",3102.436,
"ZMB","XA:2007","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",2029.946,
"ZWE","XA:1914","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",4537.074,
"ZWE","XA:1914","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",3280.996,
